time,displacement,velocity,acceleration
1.8,1.1721043276802003,-0.0414777581699288,-1.647624693090227
1.81,1.1716073667263898,-0.0578943729649679,-1.6355887478708278
1.82,1.170946852340003,-0.07418735630850791,-1.6228997655007935
1.83,1.170124053349829,-0.09035021923477987,-1.6095660794563753
1.84,1.1691403030524241,-0.1063765576755864,-1.5955963350664861
1.85,1.1679969983476175,-0.12226005555732071,-1.5809994851879199
1.86,1.1666955988432608,-0.13799448785404334,-1.5657847857420153
1.87,1.1652376259296755,-0.15357372359524105,-1.5499617911147539
1.8800000000000001,1.1636246618242532,-0.16899172882691246,-1.5335403494223558
1.8900000000000001,1.161858348586685,-0.18424256952464588,-1.516530597644467
1.9000000000000001,1.1599403871053042,-0.19932041445737583,-1.4989429566271093
1.9100000000000001,1.157872536055046,-0.2142195380005273,-1.4807881259576168
1.92,1.155656610827531,-0.22893432289727852,-1.4620770787138233
1.93,1.1532944824338032,-0.2434592629666969,-1.4428210560898356
1.94,1.1507880763802556,-0.2577889657575251,-1.4230315619007725
1.95,1.1481393715182964,-0.27191815514641965,-1.4027203569688982
1.96,1.1453503988683136,-0.2858416738794684,-1.3818994533936317
1.97,1.1424232404185144,-0.29955448605583757,-1.3605811087079716
1.98,1.139360027899221,-0.3130516795524259,-1.3387778199239042
1.99,1.136162941533221,-0.32632846838842927,-1.3165023174694341
2.0,1.1328342087627743,-0.33938019502874406,-1.2937675590199005
2.0100000000000002,1.1293761029538991,-0.35220233262516704,-1.2705867232263068
2.02,1.12579094207856,-0.3647904871943748,-1.246973203343422
2.0300000000000002,1.1220810873753952,-0.3771403997316948,-1.2229406007604504
2.04,1.1182489419896338,-0.38924794825970777,-1.198502718437139
2.05,1.114296949592854,-0.4011091498107505,-1.173673554248183
2.06,1.1102275929832532,-0.4127201623424164,-1.1484672942388743
2.07,1.1060433926670987,-0.42407728658518046,-1.1228983057949522
2.08,1.1017469054220481,-0.43517696782130744,-1.0969811307296493
2.09,1.0973407228430256,-0.4460157975942278,-1.070730478290988
2.1,1.0928274698713567,-0.4565905153476017,-1.0441612180923725
2.11,1.0882098033078655,-0.46689800999331754,-1.017288372969604
2.12,1.0834904103106522,-0.47693532140770634,-0.9901271117674364
2.13,1.0786720068782683,-0.4866996418552822,-0.96269274205885
2.14,1.0737573363190211,-0.4961883173393527,-0.9350007028002272
2.15,1.0687491677071403,-0.5053988488788738,-0.9070665569256628
2.16,1.0636502943265456,-0.5143288937109568,-0.8789059838836422
2.17,1.0584635321029654,-0.5229762664184682,-0.8505347721193803
2.18,1.0531917180251549,-0.5313389399821943,-0.8219688115060952
2.19,1.0478377085559722,-0.5394150467570774,-0.7932240857285537
2.2,1.0424043780340744,-0.5472028793720628,-0.7643166646222166
2.21,1.0368946170669973,-0.5547008915531287,-0.7352626964713511
2.22,1.0313113309163922,-0.561907698869107,-0.7060784002694729
2.23,1.0256574378761905,-0.568822079399933,-0.6767800579455296
2.24,1.019935867644477,-0.5754429743270015,-0.6473840065592169
2.25,1.014149559689848,-0.5817694884453348,-0.6179066304688612
2.2600000000000002,1.008301461613042,-0.5878008905973067,-0.5883643534752916
